Country,Destination,Description,Rank,Architecture,Nature,Shopping,Fishing,Hiking,Outdoor Recreation,Adventure,Beaches,Camping,Caves,Museums,National Parks,Art,Desert,Coral reef,Skiing,Snowboarding,Winter sports,Wildlife,Penguin,Glacier,Ecotourism,Snorkeling,Koala,Surfing,Nature reserve,Volcano,Sailing,Scuba diving,Theaters,Elephant,Safari,Jaguar,Casinos,Kitesurfing,Windsurfing,Birdwatching,Rainforest,Nightlife,Whale watching,Reindeer,Gorilla,Kayaking,Polar bear,Hot spring,Tiger,Yoga,Orangutan,Golf,Rafting,Autumn leaf color,Dolphin,Wine tasting,Climbing,Paragliding,Bungee jumping,Whale shark,Alpine skiing,Historic site
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",12,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",13,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",9,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",9,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",15,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",15,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Glenmaye,"Glen Maye is a small village on the west coast of the Isle of Man, 4 km south of Peel. The village is connected to Peel by a bus service.
It is home to the glen of the same name, which is well known for its picturesque waterfall and the sheltered and fern-filled woodland walk through the glen to the small pebble beach on the coast. At the bottom of the glen is the Mona Erin wheelcase, the only visible evidence of the mining that took place here between 1740 and 1870. The glen comprises some 11.5 acres situated on either side of the Rushen River, and came into Manx National Heritage ownership in 1960.
The village is also known for its public house, The Waterfall Hotel, located at the entrance to the glen and near the waterfall itself.Read more Wikipedia",9,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Glenmaye,"Glen Maye is a small village on the west coast of the Isle of Man, 4 km south of Peel. The village is connected to Peel by a bus service.
It is home to the glen of the same name, which is well known for its picturesque waterfall and the sheltered and fern-filled woodland walk through the glen to the small pebble beach on the coast. At the bottom of the glen is the Mona Erin wheelcase, the only visible evidence of the mining that took place here between 1740 and 1870. The glen comprises some 11.5 acres situated on either side of the Rushen River, and came into Manx National Heritage ownership in 1960.
The village is also known for its public house, The Waterfall Hotel, located at the entrance to the glen and near the waterfall itself.Read more Wikipedia",14,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Glenmaye,"Glen Maye is a small village on the west coast of the Isle of Man, 4 km south of Peel. The village is connected to Peel by a bus service.
It is home to the glen of the same name, which is well known for its picturesque waterfall and the sheltered and fern-filled woodland walk through the glen to the small pebble beach on the coast. At the bottom of the glen is the Mona Erin wheelcase, the only visible evidence of the mining that took place here between 1740 and 1870. The glen comprises some 11.5 acres situated on either side of the Rushen River, and came into Manx National Heritage ownership in 1960.
The village is also known for its public house, The Waterfall Hotel, located at the entrance to the glen and near the waterfall itself.Read more Wikipedia",7,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Glenmaye,"Glen Maye is a small village on the west coast of the Isle of Man, 4 km south of Peel. The village is connected to Peel by a bus service.
It is home to the glen of the same name, which is well known for its picturesque waterfall and the sheltered and fern-filled woodland walk through the glen to the small pebble beach on the coast. At the bottom of the glen is the Mona Erin wheelcase, the only visible evidence of the mining that took place here between 1740 and 1870. The glen comprises some 11.5 acres situated on either side of the Rushen River, and came into Manx National Heritage ownership in 1960.
The village is also known for its public house, The Waterfall Hotel, located at the entrance to the glen and near the waterfall itself.Read more Wikipedia",14,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Glenmaye,"Glen Maye is a small village on the west coast of the Isle of Man, 4 km south of Peel. The village is connected to Peel by a bus service.
It is home to the glen of the same name, which is well known for its picturesque waterfall and the sheltered and fern-filled woodland walk through the glen to the small pebble beach on the coast. At the bottom of the glen is the Mona Erin wheelcase, the only visible evidence of the mining that took place here between 1740 and 1870. The glen comprises some 11.5 acres situated on either side of the Rushen River, and came into Manx National Heritage ownership in 1960.
The village is also known for its public house, The Waterfall Hotel, located at the entrance to the glen and near the waterfall itself.Read more Wikipedia",15,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Glenmaye,"Glen Maye is a small village on the west coast of the Isle of Man, 4 km south of Peel. The village is connected to Peel by a bus service.
It is home to the glen of the same name, which is well known for its picturesque waterfall and the sheltered and fern-filled woodland walk through the glen to the small pebble beach on the coast. At the bottom of the glen is the Mona Erin wheelcase, the only visible evidence of the mining that took place here between 1740 and 1870. The glen comprises some 11.5 acres situated on either side of the Rushen River, and came into Manx National Heritage ownership in 1960.
The village is also known for its public house, The Waterfall Hotel, located at the entrance to the glen and near the waterfall itself.Read more Wikipedia",10,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Glenmaye,"Glen Maye is a small village on the west coast of the Isle of Man, 4 km south of Peel. The village is connected to Peel by a bus service.
It is home to the glen of the same name, which is well known for its picturesque waterfall and the sheltered and fern-filled woodland walk through the glen to the small pebble beach on the coast. At the bottom of the glen is the Mona Erin wheelcase, the only visible evidence of the mining that took place here between 1740 and 1870. The glen comprises some 11.5 acres situated on either side of the Rushen River, and came into Manx National Heritage ownership in 1960.
The village is also known for its public house, The Waterfall Hotel, located at the entrance to the glen and near the waterfall itself.Read more Wikipedia",13,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Kirk Maughold,,11,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Port Erin,"Port Erin is a seaside village in the south-west of the Isle of Man, in the historic parish of Rushen. It was previously a seaside resort before the decline of the tourist trade. Administratively it is designated as a village district, with its own board of commissioners. The district covers around 1 square mile, and is adjacent to: Port St Mary to the south-east; the main part of Rushen parish district to the north and east; the sea to the west; and an exclave of Rushen parish district to the south. Following recent residential expansion, the settlement is now contiguous with that of Port St Mary, and on 18 July 2018 Tynwald authorised a public enquiry into the proposed expansion of the district boundary to include some of this expansion.Read more Wikipedia",3,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Port Erin,"Port Erin is a seaside village in the south-west of the Isle of Man, in the historic parish of Rushen. It was previously a seaside resort before the decline of the tourist trade. Administratively it is designated as a village district, with its own board of commissioners. The district covers around 1 square mile, and is adjacent to: Port St Mary to the south-east; the main part of Rushen parish district to the north and east; the sea to the west; and an exclave of Rushen parish district to the south. Following recent residential expansion, the settlement is now contiguous with that of Port St Mary, and on 18 July 2018 Tynwald authorised a public enquiry into the proposed expansion of the district boundary to include some of this expansion.Read more Wikipedia",5,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Port Erin,"Port Erin is a seaside village in the south-west of the Isle of Man, in the historic parish of Rushen. It was previously a seaside resort before the decline of the tourist trade. Administratively it is designated as a village district, with its own board of commissioners. The district covers around 1 square mile, and is adjacent to: Port St Mary to the south-east; the main part of Rushen parish district to the north and east; the sea to the west; and an exclave of Rushen parish district to the south. Following recent residential expansion, the settlement is now contiguous with that of Port St Mary, and on 18 July 2018 Tynwald authorised a public enquiry into the proposed expansion of the district boundary to include some of this expansion.Read more Wikipedia",2,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Port Erin,"Port Erin is a seaside village in the south-west of the Isle of Man, in the historic parish of Rushen. It was previously a seaside resort before the decline of the tourist trade. Administratively it is designated as a village district, with its own board of commissioners. The district covers around 1 square mile, and is adjacent to: Port St Mary to the south-east; the main part of Rushen parish district to the north and east; the sea to the west; and an exclave of Rushen parish district to the south. Following recent residential expansion, the settlement is now contiguous with that of Port St Mary, and on 18 July 2018 Tynwald authorised a public enquiry into the proposed expansion of the district boundary to include some of this expansion.Read more Wikipedia",8,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
