Country,Destination,Month,Popularity,MinTemp,MaxTemp,Precipitation
Sweden,Lygnern,October,, 5°,11°,43%
Sweden,Lygnern,November,, 2°,6°,48%
Sweden,Lygnern,December,, -2°,3°,50%
Sweden,Lygnern,January,, -3°,2°,43%
Sweden,Lygnern,February,, -3°,2°,38%
Sweden,Lygnern,March,, -1°,6°,32%
Sweden,Lygnern,April,, 2°,11°,30%
Sweden,Lygnern,May,, 7°,17°,31%
Sweden,Lygnern,June,, 11°,19°,36%
Sweden,Lygnern,July,, 13°,22°,35%
Sweden,Persberg,August,, 9°,20°,36%
Sweden,Persberg,September,, 5°,15°,32%
Sweden,Persberg,October,, 1°,9°,33%
Sweden,Persberg,November,, -2°,4°,38%
Sweden,Persberg,December,, -7°,0°,35%
Sweden,Persberg,January,, -8°,-2°,33%
Sweden,Persberg,February,, -9°,-1°,28%
Sweden,Persberg,March,, -6°,4°,26%
Sweden,Persberg,April,, -2°,10°,25%
Sweden,Persberg,May,, 3°,15°,28%
Sweden,Persberg,June,, 7°,19°,38%
Sweden,Persberg,July,, 10°,22°,35%
Sweden,Småland,August,, 9°,20°,36%
Sweden,Småland,September,, 6°,14°,33%
Sweden,Småland,October,, 2°,8°,34%
Sweden,Småland,November,, -3°,2°,42%
Sweden,Småland,December,, -6°,-1°,38%
Sweden,Småland,January,, -8°,-2°,34%
Sweden,Småland,February,, -8°,-1°,29%
Sweden,Småland,March,, -5°,3°,27%
Sweden,Småland,April,, -1°,9°,27%
Sweden,Småland,May,, 3°,15°,29%
Sweden,Småland,June,, 8°,19°,36%
Sweden,Småland,July,, 10°,21°,36%
Sweden,Åsunden,August,, 11°,20°,38%
Sweden,Åsunden,September,, 8°,16°,38%
Sweden,Åsunden,October,, 4°,10°,39%
Sweden,Åsunden,November,, 0°,5°,45%
Sweden,Åsunden,December,, -3°,2°,44%
Sweden,Åsunden,January,, -4°,0°,40%
Sweden,Åsunden,February,, -5°,1°,34%
Sweden,Åsunden,March,, -3°,5°,33%
Sweden,Åsunden,April,, 1°,10°,31%
Sweden,Åsunden,May,, 5°,17°,29%
Sweden,Åsunden,June,, 9°,20°,36%
Sweden,Åsunden,July,, 11°,22°,35%
Sweden,Vemdalen,August,2, 7°,18°,38%
Sweden,Vemdalen,September,2.5, 3°,14°,28%
Sweden,Vemdalen,October,2.5, -2°,7°,24%
Sweden,Vemdalen,November,2, -7°,0°,28%
Sweden,Vemdalen,December,2.5, -13°,-4°,32%
Sweden,Vemdalen,January,2.5, -15°,-6°,30%
Sweden,Vemdalen,February,2.5, -13°,-3°,26%
Sweden,Vemdalen,March,2.5, -9°,2°,19%
Sweden,Vemdalen,April,2, -4°,8°,17%
Sweden,Vemdalen,May,1.5, 2°,14°,31%
Sweden,Vemdalen,June,1.5, 6°,17°,40%
Sweden,Vemdalen,July,2, 9°,21°,44%
Sweden,Funäsdalen,August,2.5, 5°,17°,36%
Sweden,Funäsdalen,September,2, 1°,12°,32%
Sweden,Funäsdalen,October,1.5, -3°,5°,27%
Sweden,Funäsdalen,November,1.5, -10°,-1°,32%
Sweden,Funäsdalen,December,2.5, -15°,-4°,31%
Sweden,Funäsdalen,January,2.5, -17°,-6°,31%
Sweden,Funäsdalen,February,3, -16°,-3°,25%
Sweden,Funäsdalen,March,3, -12°,0°,22%
Sweden,Funäsdalen,April,2.5, -6°,5°,20%
Sweden,Funäsdalen,May,1.5, -1°,12°,24%
Sweden,Funäsdalen,June,1.5, 4°,16°,33%
Sweden,Funäsdalen,July,3, 6°,18°,39%
Sweden,Mora Municipality,August,, 9°,19°,32%
Sweden,Mora Municipality,September,, 4°,14°,33%
Sweden,Mora Municipality,October,, 1°,8°,26%
Sweden,Mora Municipality,November,, -5°,2°,32%
Sweden,Mora Municipality,December,, -10°,-2°,24%
Sweden,Mora Municipality,January,, -11°,-3°,24%
Sweden,Mora Municipality,February,, -11°,-3°,18%
Sweden,Mora Municipality,March,, -6°,3°,21%
Sweden,Mora Municipality,April,, -2°,8°,23%
Sweden,Mora Municipality,May,, 3°,16°,24%
Sweden,Mora Municipality,June,, 8°,20°,30%
Sweden,Mora Municipality,July,, 10°,21°,34%
Sweden,Hönö,August,, 16°,20°,28%
Sweden,Hönö,September,, 12°,16°,32%
Sweden,Hönö,October,, 8°,12°,30%
Sweden,Hönö,November,, 4°,7°,34%
Sweden,Hönö,December,, 1°,4°,31%
Sweden,Hönö,January,, -1°,2°,28%
Sweden,Hönö,February,, -1°,2°,23%
Sweden,Hönö,March,, 1°,5°,25%
Sweden,Hönö,April,, 5°,9°,22%
Sweden,Hönö,May,, 9°,14°,22%
Sweden,Hönö,June,, 13°,18°,24%
Sweden,Hönö,July,, 16°,20°,24%
Sweden,Smögen,August,4, 14°,20°,22%
Sweden,Smögen,September,1.5, 11°,15°,35%
Sweden,Smögen,October,1.5, 7°,11°,33%
Sweden,Smögen,November,1.5, 3°,7°,42%
Sweden,Smögen,December,1.5, 0°,4°,31%
Sweden,Smögen,January,1.5, -2°,2°,35%
Sweden,Smögen,February,1.5, -3°,1°,18%
Sweden,Smögen,March,1.5, -1°,4°,26%
Sweden,Smögen,April,1.5, 3°,8°,23%
Sweden,Smögen,May,1.5, 8°,14°,25%
Sweden,Smögen,June,3.5, 12°,18°,24%
Sweden,Smögen,July,4, 15°,20°,24%
Sweden,Ulricehamn,August,2.5, 11°,20°,38%
Sweden,Ulricehamn,September,3, 8°,16°,38%
Sweden,Ulricehamn,October,2.5, 4°,10°,39%
Sweden,Ulricehamn,November,2, 0°,5°,45%
Sweden,Ulricehamn,December,2, -3°,2°,44%
Sweden,Ulricehamn,January,1.5, -4°,0°,40%
Sweden,Ulricehamn,February,2, -5°,1°,34%
Sweden,Ulricehamn,March,1.5, -3°,5°,33%
Sweden,Ulricehamn,April,2, 1°,10°,31%
Sweden,Ulricehamn,May,2, 5°,17°,29%
Sweden,Ulricehamn,June,2, 9°,20°,36%
Sweden,Ulricehamn,July,2.5, 11°,22°,35%
Sweden,Tänndalen,August,1.5, 5°,15°,41%
Sweden,Tänndalen,September,2.5, 2°,10°,51%
Sweden,Tänndalen,October,2.5, -2°,5°,45%
Sweden,Tänndalen,November,2, -9°,-1°,48%
Sweden,Tänndalen,December,2.5, -13°,-4°,51%
Sweden,Tänndalen,January,2.5, -15°,-5°,46%
Sweden,Tänndalen,February,2.5, -14°,-4°,37%
Sweden,Tänndalen,March,3, -11°,-1°,38%
Sweden,Tänndalen,April,2.5, -7°,3°,35%
Sweden,Tänndalen,May,1.5, 0°,10°,31%
Sweden,Tänndalen,June,1.5, 4°,15°,38%
Sweden,Tänndalen,July,1.5, 6°,17°,44%
Sweden,Saxnäs,August,, 8°,16°,32%
Sweden,Saxnäs,September,, 4°,10°,37%
Sweden,Saxnäs,October,, -1°,3°,34%
Sweden,Saxnäs,November,, -7°,-2°,38%
Sweden,Saxnäs,December,, -11°,-5°,37%
Sweden,Saxnäs,January,, -13°,-6°,39%
Sweden,Saxnäs,February,, -13°,-5°,33%
Sweden,Saxnäs,March,, -10°,-1°,31%
Sweden,Saxnäs,April,, -4°,4°,23%
Sweden,Saxnäs,May,, 1°,9°,26%
Sweden,Saxnäs,June,, 6°,14°,32%
Sweden,Saxnäs,July,, 9°,18°,38%
Sweden,Duved,August,1.5, 7°,17°,38%
Sweden,Duved,September,2.5, 3°,11°,41%
Sweden,Duved,October,2.5, 0°,6°,42%
Sweden,Duved,November,2, -7°,0°,39%
Sweden,Duved,December,2.5, -11°,-3°,41%
Sweden,Duved,January,2.5, -14°,-5°,38%
Sweden,Duved,February,3, -13°,-4°,33%
Sweden,Duved,March,3, -9°,2°,31%
Sweden,Duved,April,2, -5°,4°,27%
Sweden,Duved,May,1.5, 1°,12°,26%
Sweden,Duved,June,1.5, 6°,17°,37%
Sweden,Duved,July,2, 8°,18°,45%
Sweden,Greater Mosse National Park,August,2.5, 8°,20°,37%
Sweden,Greater Mosse National Park,September,3, 5°,16°,38%
Sweden,Greater Mosse National Park,October,3, 2°,10°,37%
Sweden,Greater Mosse National Park,November,2.5, -1°,5°,42%
Sweden,Greater Mosse National Park,December,2, -4°,2°,40%
Sweden,Greater Mosse National Park,January,2, -6°,0°,36%
Sweden,Greater Mosse National Park,February,2, -6°,1°,30%
Sweden,Greater Mosse National Park,March,2, -4°,5°,30%
Sweden,Greater Mosse National Park,April,2, -1°,11°,28%
Sweden,Greater Mosse National Park,May,2, 3°,17°,30%
Sweden,Greater Mosse National Park,June,2, 7°,20°,35%
Sweden,Greater Mosse National Park,July,2, 9°,22°,34%
Sweden,Kista,August,, 11°,21°,27%
Sweden,Kista,September,, 7°,15°,30%
Sweden,Kista,October,, 4°,10°,27%
Sweden,Kista,November,, 0°,5°,34%
Sweden,Kista,December,, -4°,1°,29%
Sweden,Kista,January,, -6°,-1°,26%
Sweden,Kista,February,, -7°,-1°,20%
Sweden,Kista,March,, -4°,3°,22%
Sweden,Kista,April,, 0°,8°,22%
Sweden,Kista,May,, 5°,16°,18%
Sweden,Kista,June,, 10°,21°,24%
Sweden,Kista,July,, 12°,22°,28%
Sweden,Charlottenberg,August,, 9°,21°,28%
Sweden,Charlottenberg,September,, 6°,15°,35%
Sweden,Charlottenberg,October,, 2°,9°,32%
Sweden,Charlottenberg,November,, -4°,3°,40%
Sweden,Charlottenberg,December,, -8°,-1°,31%
Sweden,Charlottenberg,January,, -11°,-3°,34%
Sweden,Charlottenberg,February,, -12°,-2°,21%
Sweden,Charlottenberg,March,, -6°,3°,27%
Sweden,Charlottenberg,April,, -2°,9°,26%
Sweden,Charlottenberg,May,, 4°,16°,25%
Sweden,Charlottenberg,June,, 8°,20°,30%
Sweden,Charlottenberg,July,, 10°,22°,34%
Sweden,Solna,August,, 14°,21°,29%
Sweden,Solna,September,, 10°,16°,28%
Sweden,Solna,October,, 5°,10°,29%
Sweden,Solna,November,, 1°,5°,35%
Sweden,Solna,December,, -2°,2°,32%
Sweden,Solna,January,, -4°,0°,30%
Sweden,Solna,February,, -4°,0°,24%
Sweden,Solna,March,, -2°,4°,22%
Sweden,Solna,April,, 2°,10°,21%
Sweden,Solna,May,, 7°,16°,19%
Sweden,Solna,June,, 11°,21°,26%
Sweden,Solna,July,, 14°,23°,28%
Sweden,Överby,August,, 11°,21°,22%
Sweden,Överby,September,, 8°,15°,36%
Sweden,Överby,October,, 5°,11°,30%
Sweden,Överby,November,, 1°,6°,51%
Sweden,Överby,December,, -3°,3°,33%
Sweden,Överby,January,, -4°,0°,32%
Sweden,Överby,February,, -5°,1°,23%
Sweden,Överby,March,, -2°,4°,27%
Sweden,Överby,April,, 1°,9°,26%
Sweden,Överby,May,, 6°,16°,23%
Sweden,Överby,June,, 10°,20°,22%
Sweden,Överby,July,, 12°,21°,29%
Sweden,Södermalm,August,, 14°,22°,29%
Sweden,Södermalm,September,, 10°,17°,28%
Sweden,Södermalm,October,, 6°,10°,29%
Sweden,Södermalm,November,, 2°,6°,35%
Sweden,Södermalm,December,, -1°,2°,32%
Sweden,Södermalm,January,, -3°,1°,30%
Sweden,Södermalm,February,, -3°,1°,24%
Sweden,Södermalm,March,, -1°,5°,22%
Sweden,Södermalm,April,, 3°,11°,21%
Sweden,Södermalm,May,, 7°,17°,19%
Sweden,Södermalm,June,, 12°,21°,26%
Sweden,Södermalm,July,, 15°,24°,28%
Sweden,Svinesund,August,, 13°,21°,35%
Sweden,Svinesund,September,, 9°,16°,32%
Sweden,Svinesund,October,, 5°,10°,36%
Sweden,Svinesund,November,, 1°,6°,43%
Sweden,Svinesund,December,, -3°,2°,36%
Sweden,Svinesund,January,, -4°,1°,34%
Sweden,Svinesund,February,, -4°,1°,34%
Sweden,Svinesund,March,, -2°,5°,23%
Sweden,Svinesund,April,, 2°,11°,28%
Sweden,Svinesund,May,, 7°,17°,31%
Sweden,Svinesund,June,, 11°,20°,26%
Sweden,Svinesund,July,, 14°,22°,29%
Sweden,Uddevalla,August,3, 11°,21°,34%
Sweden,Uddevalla,September,2.5, 8°,16°,36%
Sweden,Uddevalla,October,2, 4°,11°,39%
Sweden,Uddevalla,November,2, 1°,6°,45%
Sweden,Uddevalla,December,2, -3°,3°,40%
Sweden,Uddevalla,January,1.5, -4°,1°,39%
Sweden,Uddevalla,February,1.5, -5°,1°,34%
Sweden,Uddevalla,March,1.5, -2°,4°,30%
Sweden,Uddevalla,April,1.5, 1°,10°,28%
Sweden,Uddevalla,May,2, 6°,17°,29%
Sweden,Uddevalla,June,2, 10°,21°,34%
Sweden,Uddevalla,July,3.5, 13°,22°,29%
Sweden,Partille,August,, 14°,22°,33%
Sweden,Partille,September,, 10°,18°,42%
Sweden,Partille,October,, 6°,12°,38%
Sweden,Partille,November,, 3°,7°,50%
Sweden,Partille,December,, -1°,4°,39%
Sweden,Partille,January,, -2°,3°,39%
Sweden,Partille,February,, -2°,3°,21%
Sweden,Partille,March,, 0°,7°,33%
Sweden,Partille,April,, 4°,12°,29%
Sweden,Partille,May,, 8°,17°,25%
Sweden,Partille,June,, 12°,20°,30%
Sweden,Partille,July,, 14°,23°,31%
Sweden,Sickla,August,, 14°,22°,29%
Sweden,Sickla,September,, 10°,17°,28%
Sweden,Sickla,October,, 6°,10°,29%
Sweden,Sickla,November,, 2°,6°,35%
Sweden,Sickla,December,, -1°,2°,32%
Sweden,Sickla,January,, -3°,1°,30%
Sweden,Sickla,February,, -3°,1°,24%
Sweden,Sickla,March,, -1°,5°,22%
Sweden,Sickla,April,, 3°,11°,21%
Sweden,Sickla,May,, 7°,17°,19%
Sweden,Sickla,June,, 12°,21°,26%
Sweden,Sickla,July,, 15°,24°,28%
Sweden,Töcksfors,August,, 12°,20°,32%
Sweden,Töcksfors,September,, 8°,15°,33%
Sweden,Töcksfors,October,, 4°,9°,36%
Sweden,Töcksfors,November,, -1°,4°,39%
Sweden,Töcksfors,December,, -4°,1°,34%
Sweden,Töcksfors,January,, -5°,0°,34%
Sweden,Töcksfors,February,, -5°,0°,29%
Sweden,Töcksfors,March,, -2°,4°,29%
Sweden,Töcksfors,April,, 1°,9°,29%
Sweden,Töcksfors,May,, 6°,16°,25%
Sweden,Töcksfors,June,, 10°,20°,34%
Sweden,Töcksfors,July,, 12°,22°,33%
Sweden,Norrtälje,August,3, 11°,21°,28%
Sweden,Norrtälje,September,2, 7°,15°,34%
Sweden,Norrtälje,October,2, 3°,10°,31%
Sweden,Norrtälje,November,2, -1°,4°,46%
Sweden,Norrtälje,December,2, -5°,1°,39%
Sweden,Norrtälje,January,1.5, -6°,-1°,37%
Sweden,Norrtälje,February,1.5, -6°,0°,24%
Sweden,Norrtälje,March,1.5, -4°,3°,26%
Sweden,Norrtälje,April,1.5, -1°,8°,25%
Sweden,Norrtälje,May,2, 4°,15°,18%
Sweden,Norrtälje,June,3, 9°,20°,23%
Sweden,Norrtälje,July,3.5, 12°,22°,33%
Sweden,Falköping,August,2, 9°,20°,32%
Sweden,Falköping,September,2.5, 6°,15°,35%
Sweden,Falköping,October,2.5, 3°,9°,36%
Sweden,Falköping,November,2.5, -1°,4°,37%
Sweden,Falköping,December,2.5, -4°,1°,37%
Sweden,Falköping,January,2, -6°,0°,32%
Sweden,Falköping,February,1.5, -6°,0°,27%
Sweden,Falköping,March,2, -3°,4°,26%
Sweden,Falköping,April,2, 0°,9°,28%
Sweden,Falköping,May,2, 4°,16°,28%
Sweden,Falköping,June,2, 8°,19°,34%
Sweden,Falköping,July,2.5, 10°,21°,33%
Sweden,Örkelljunga,August,, 12°,22°,44%
Sweden,Örkelljunga,September,, 9°,18°,31%
Sweden,Örkelljunga,October,, 5°,12°,38%
Sweden,Örkelljunga,November,, 2°,7°,35%
Sweden,Örkelljunga,December,, -1°,3°,38%
Sweden,Örkelljunga,January,, -3°,1°,33%
Sweden,Örkelljunga,February,, -3°,2°,30%
Sweden,Örkelljunga,March,, -2°,6°,26%
Sweden,Örkelljunga,April,, 2°,13°,22%
Sweden,Örkelljunga,May,, 6°,17°,28%
Sweden,Örkelljunga,June,, 9°,20°,37%
Sweden,Örkelljunga,July,, 12°,23°,33%
Sweden,Gällstad,August,, 11°,20°,38%
Sweden,Gällstad,September,, 8°,16°,38%
Sweden,Gällstad,October,, 4°,10°,39%
Sweden,Gällstad,November,, 0°,5°,45%
Sweden,Gällstad,December,, -3°,2°,44%
Sweden,Gällstad,January,, -4°,0°,40%
Sweden,Gällstad,February,, -5°,1°,34%
Sweden,Gällstad,March,, -3°,5°,33%
Sweden,Gällstad,April,, 1°,10°,31%
Sweden,Gällstad,May,, 5°,17°,29%
Sweden,Gällstad,June,, 9°,20°,36%
Sweden,Gällstad,July,, 11°,22°,35%
Sweden,Kallax,August,, 10°,18°,26%
Sweden,Kallax,September,, 5°,12°,28%
Sweden,Kallax,October,, 0°,6°,28%
Sweden,Kallax,November,, -7°,0°,33%
Sweden,Kallax,December,, -12°,-4°,29%
Sweden,Kallax,January,, -14°,-6°,30%
Sweden,Kallax,February,, -14°,-5°,27%
Sweden,Kallax,March,, -9°,-1°,24%
Sweden,Kallax,April,, -3°,5°,21%
Sweden,Kallax,May,, 2°,12°,20%
Sweden,Kallax,June,, 9°,17°,22%
Sweden,Kallax,July,, 12°,20°,25%
Sweden,Långflon,August,, 7°,19°,36%
Sweden,Långflon,September,, 3°,14°,34%
Sweden,Långflon,October,, -1°,7°,30%
Sweden,Långflon,November,, -7°,0°,34%
Sweden,Långflon,December,, -12°,-5°,30%
Sweden,Långflon,January,, -13°,-6°,31%
Sweden,Långflon,February,, -13°,-3°,25%
Sweden,Långflon,March,, -9°,3°,22%
Sweden,Långflon,April,, -4°,8°,24%
Sweden,Långflon,May,, 1°,15°,30%
Sweden,Långflon,June,, 6°,19°,35%
Sweden,Långflon,July,, 8°,21°,38%
Sweden,Vallåkra,August,, 13°,22°,34%
Sweden,Vallåkra,September,, 10°,18°,28%
Sweden,Vallåkra,October,, 7°,12°,35%
Sweden,Vallåkra,November,, 3°,7°,35%
Sweden,Vallåkra,December,, 0°,4°,38%
Sweden,Vallåkra,January,, -2°,3°,31%
Sweden,Vallåkra,February,, -2°,3°,32%
Sweden,Vallåkra,March,, 0°,6°,26%
Sweden,Vallåkra,April,, 3°,12°,22%
Sweden,Vallåkra,May,, 7°,17°,28%
Sweden,Vallåkra,June,, 11°,20°,32%
Sweden,Vallåkra,July,, 13°,22°,29%
Sweden,Järpen,August,, 6°,18°,29%
Sweden,Järpen,September,, 3°,12°,38%
Sweden,Järpen,October,, -1°,6°,35%
Sweden,Järpen,November,, -8°,-1°,36%
Sweden,Järpen,December,, -12°,-4°,36%
Sweden,Järpen,January,, -14°,-5°,34%
Sweden,Järpen,February,, -14°,-4°,24%
Sweden,Järpen,March,, -9°,1°,26%
Sweden,Järpen,April,, -4°,5°,27%
Sweden,Järpen,May,, 1°,13°,24%
Sweden,Järpen,June,, 5°,18°,30%
Sweden,Järpen,July,, 8°,19°,38%
Sweden,Klippan,August,, 12°,21°,36%
Sweden,Klippan,September,, 8°,18°,34%
Sweden,Klippan,October,, 5°,12°,37%
Sweden,Klippan,November,, 2°,7°,41%
Sweden,Klippan,December,, -1°,4°,41%
Sweden,Klippan,January,, -2°,3°,36%
Sweden,Klippan,February,, -3°,3°,31%
Sweden,Klippan,March,, -2°,7°,30%
Sweden,Klippan,April,, 2°,13°,26%
Sweden,Klippan,May,, 5°,17°,26%
Sweden,Klippan,June,, 9°,20°,34%
Sweden,Klippan,July,, 12°,22°,32%
Sweden,Birsta,August,, 11°,19°,31%
Sweden,Birsta,September,, 7°,15°,29%
Sweden,Birsta,October,, 2°,8°,30%
Sweden,Birsta,November,, -2°,2°,34%
Sweden,Birsta,December,, -6°,-1°,31%
Sweden,Birsta,January,, -8°,-2°,30%
Sweden,Birsta,February,, -7°,-1°,24%
Sweden,Birsta,March,, -4°,3°,22%
Sweden,Birsta,April,, 0°,8°,22%
Sweden,Birsta,May,, 5°,14°,23%
Sweden,Birsta,June,, 9°,18°,26%
Sweden,Birsta,July,, 12°,21°,31%
Sweden,Oxie,August,, 13°,22°,33%
Sweden,Oxie,September,, 10°,18°,23%
Sweden,Oxie,October,, 6°,12°,34%
Sweden,Oxie,November,, 3°,8°,35%
Sweden,Oxie,December,, 0°,5°,39%
Sweden,Oxie,January,, -1°,3°,32%
Sweden,Oxie,February,, -1°,3°,30%
Sweden,Oxie,March,, 0°,7°,27%
Sweden,Oxie,April,, 3°,13°,21%
Sweden,Oxie,May,, 7°,18°,25%
Sweden,Oxie,June,, 11°,20°,30%
Sweden,Oxie,July,, 13°,23°,27%
Sweden,Ödåkra,August,, 14°,20°,27%
Sweden,Ödåkra,September,, 11°,16°,33%
Sweden,Ödåkra,October,, 7°,12°,30%
Sweden,Ödåkra,November,, 3°,7°,36%
Sweden,Ödåkra,December,, 1°,4°,31%
Sweden,Ödåkra,January,, -1°,2°,31%
Sweden,Ödåkra,February,, -1°,2°,22%
Sweden,Ödåkra,March,, 0°,5°,29%
Sweden,Ödåkra,April,, 3°,9°,25%
Sweden,Ödåkra,May,, 8°,15°,22%
Sweden,Ödåkra,June,, 12°,19°,26%
Sweden,Ödåkra,July,, 14°,20°,28%
Sweden,Nattavaara,August,, 7°,18°,32%
Sweden,Nattavaara,September,, 3°,12°,28%
Sweden,Nattavaara,October,, -3°,4°,26%
Sweden,Nattavaara,November,, -9°,-2°,33%
Sweden,Nattavaara,December,, -14°,-5°,33%
Sweden,Nattavaara,January,, -15°,-6°,28%
Sweden,Nattavaara,February,, -15°,-5°,29%
Sweden,Nattavaara,March,, -12°,0°,21%
Sweden,Nattavaara,April,, -5°,6°,22%
Sweden,Nattavaara,May,, 2°,12°,23%
Sweden,Nattavaara,June,, 7°,17°,32%
Sweden,Nattavaara,July,, 10°,20°,37%
Sweden,Ljung,August,, 10°,20°,37%
Sweden,Ljung,September,, 7°,15°,39%
Sweden,Ljung,October,, 4°,10°,41%
Sweden,Ljung,November,, 0°,4°,41%
Sweden,Ljung,December,, -4°,1°,44%
Sweden,Ljung,January,, -5°,0°,39%
Sweden,Ljung,February,, -5°,1°,33%
Sweden,Ljung,March,, -3°,4°,35%
Sweden,Ljung,April,, 0°,9°,29%
Sweden,Ljung,May,, 5°,16°,27%
Sweden,Ljung,June,, 9°,18°,39%
Sweden,Ljung,July,, 11°,20°,31%
Sweden,Röjdåfors,August,, 9°,19°,32%
Sweden,Röjdåfors,September,, 5°,14°,36%
Sweden,Röjdåfors,October,, 1°,7°,35%
Sweden,Röjdåfors,November,, -4°,1°,39%
Sweden,Röjdåfors,December,, -7°,-2°,36%
Sweden,Röjdåfors,January,, -6°,-1°,33%
Sweden,Röjdåfors,February,, -7°,0°,28%
Sweden,Röjdåfors,March,, -4°,3°,29%
Sweden,Röjdåfors,April,, -1°,8°,29%
Sweden,Röjdåfors,May,, 2°,15°,29%
Sweden,Röjdåfors,June,, 7°,18°,36%
Sweden,Röjdåfors,July,, 9°,21°,34%
Sweden,Sydkoster,August,, 14°,20°,29%
Sweden,Sydkoster,September,, 11°,16°,32%
Sweden,Sydkoster,October,, 7°,11°,33%
Sweden,Sydkoster,November,, 3°,6°,37%
Sweden,Sydkoster,December,, 0°,3°,33%
Sweden,Sydkoster,January,, -2°,2°,32%
Sweden,Sydkoster,February,, -3°,1°,28%
Sweden,Sydkoster,March,, -1°,4°,25%
Sweden,Sydkoster,April,, 3°,9°,24%
Sweden,Sydkoster,May,, 8°,15°,26%
Sweden,Sydkoster,June,, 12°,18°,26%
Sweden,Sydkoster,July,, 14°,21°,24%
Sweden,Ingmarsö,August,, 14°,20°,27%
Sweden,Ingmarsö,September,, 10°,16°,28%
Sweden,Ingmarsö,October,, 5°,10°,28%
Sweden,Ingmarsö,November,, 1°,5°,34%
Sweden,Ingmarsö,December,, -2°,2°,34%
Sweden,Ingmarsö,January,, -4°,0°,29%
Sweden,Ingmarsö,February,, -5°,0°,24%
Sweden,Ingmarsö,March,, -3°,3°,21%
Sweden,Ingmarsö,April,, 1°,7°,20%
Sweden,Ingmarsö,May,, 6°,13°,19%
Sweden,Ingmarsö,June,, 10°,18°,24%
Sweden,Ingmarsö,July,, 14°,21°,24%
Sweden,Hasslö,August,, 12°,22°,26%
Sweden,Hasslö,September,, 8°,17°,29%
Sweden,Hasslö,October,, 5°,12°,31%
Sweden,Hasslö,November,, 1°,7°,38%
Sweden,Hasslö,December,, -1°,4°,33%
Sweden,Hasslö,January,, -3°,2°,32%
Sweden,Hasslö,February,, -3°,3°,28%
Sweden,Hasslö,March,, -2°,6°,27%
Sweden,Hasslö,April,, 1°,11°,24%
Sweden,Hasslö,May,, 6°,17°,22%
Sweden,Hasslö,June,, 10°,21°,27%
Sweden,Hasslö,July,, 12°,23°,26%
Sweden,Djurö,August,, 14°,21°,26%
Sweden,Djurö,September,, 10°,16°,28%
Sweden,Djurö,October,, 6°,10°,29%
Sweden,Djurö,November,, 2°,6°,36%
Sweden,Djurö,December,, -1°,2°,33%
Sweden,Djurö,January,, -3°,1°,30%
Sweden,Djurö,February,, -4°,1°,23%
Sweden,Djurö,March,, -2°,4°,22%
Sweden,Djurö,April,, 1°,8°,19%
Sweden,Djurö,May,, 6°,14°,18%
Sweden,Djurö,June,, 11°,18°,23%
Sweden,Djurö,July,, 14°,21°,22%
Sweden,Bohus-Malmön,August,, 14°,20°,22%
Sweden,Bohus-Malmön,September,, 11°,15°,35%
Sweden,Bohus-Malmön,October,, 7°,11°,33%
Sweden,Bohus-Malmön,November,, 3°,7°,42%
Sweden,Bohus-Malmön,December,, 0°,4°,31%
Sweden,Bohus-Malmön,January,, -2°,2°,35%
Sweden,Bohus-Malmön,February,, -3°,1°,18%
Sweden,Bohus-Malmön,March,, -1°,4°,26%
Sweden,Bohus-Malmön,April,, 3°,8°,23%
Sweden,Bohus-Malmön,May,, 8°,14°,25%
Sweden,Bohus-Malmön,June,, 12°,18°,24%
Sweden,Bohus-Malmön,July,, 15°,20°,24%
Sweden,Rånö,August,, 12°,21°,26%
Sweden,Rånö,September,, 8°,17°,29%
Sweden,Rånö,October,, 4°,10°,31%
Sweden,Rånö,November,, 1°,6°,37%
Sweden,Rånö,December,, -3°,2°,36%
Sweden,Rånö,January,, -4°,1°,30%
Sweden,Rånö,February,, -5°,2°,25%
Sweden,Rånö,March,, -3°,5°,24%
Sweden,Rånö,April,, 0°,10°,21%
Sweden,Rånö,May,, 5°,15°,20%
Sweden,Rånö,June,, 10°,19°,24%
Sweden,Rånö,July,, 13°,22°,25%
Sweden,Svanstein,August,, 8°,17°,29%
Sweden,Svanstein,September,, 3°,11°,28%
Sweden,Svanstein,October,, -3°,3°,30%
Sweden,Svanstein,November,, -10°,-3°,36%
Sweden,Svanstein,December,, -16°,-7°,33%
Sweden,Svanstein,January,, -18°,-9°,31%
Sweden,Svanstein,February,, -17°,-7°,31%
Sweden,Svanstein,March,, -12°,-1°,23%
