Country,Destination,Description,Architecture,Nature,Shopping,Fishing,Hiking,Outdoor Recreation,Adventure,Beaches,Camping,Caves,Museums,National Parks,Art,Desert,Coral reef,Skiing,Snowboarding,Winter sports,Wildlife,Penguin,Glacier,Ecotourism,Snorkeling,Koala,Surfing,Nature reserve,Volcano,Sailing,Scuba diving,Theaters,Elephant,Safari,Jaguar,Casinos,Kitesurfing,Windsurfing,Birdwatching,Rainforest,Nightlife,Whale watching,Reindeer,Gorilla,Kayaking,Polar bear,Hot spring,Tiger,Yoga,Orangutan,Golf,Rafting,Autumn leaf color,Dolphin,Wine tasting,Climbing,Paragliding,Bungee jumping,Whale shark,Alpine skiing,Historic site
Myanmar,Sa Lay,"Salay is a town located in Chauk Township, Magway District, Magway Region, Myanmar. Salay is located by the eastern banks of the Ayeyarwady River, and its nearest town is Chauk, which is about 21 kilometres away.
Salay developed as a satellite town of Bagan in the 12th and 13th centuries and is still an important religious center. Salay houses 50 active Buddhist monasteries, including the Yokesone Monastery, as well as Bagan-era monuments like the Man Buddha Image. Salay is a center for lacquerware manufacturing.
Salay is also known as the birthplace of U Ponnya, one of Burma's most celebrated writers. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Minnanthu,Minnanthu is a village in Burma.,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Sittwe,"Sittwe is the capital of Rakhine State, Myanmar. Sittwe, pronounced site-tway in the Rakhine language, is located on an estuarial island created at the confluence of the Kaladan, Mayu, and Lay Mro rivers emptying into the Bay of Bengal. The city has 181,000 inhabitants. It is the administrative seat of Sittwe Township and Sittwe District. Wikipedia",yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Taunggyi,"Taunggyi is the capital and largest city of Shan State, Myanmar and lies on the Thazi-Kyaingtong road at an elevation of 4,712 feet, just north of Shwenyaung and Inle Lake within the Myelat region. Taunggyi is the fifth largest city of Myanmar, and has an estimated population of 380,665 as of 2014.The city is famous for its hot air balloon festival held annually on the full moon day of Tazaungmon. Wikipedia",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Shwebo,"Shwebo is a city in Sagaing Region, Burma, 110 km north-west of Mandalay between the Irrawaddy and the Mu rivers. The city was the origin of the Konbaung Dynasty, established by King Alaungpaya in 1752, that was the dominant political force in Burma after the mid-18th century. It served as Alaungpaya's capital from 1752 to 1760. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,New Bagan,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Thaton,"Thaton; is a town in Mon State, in southern Myanmar on the Tenasserim plains. Thaton lies along the National Highway 8 and is also connected by the National Road 85. It is 230 km south east of Yangon and 70 km north of Mawlamyine. Thaton was the capital of Thaton Kingdom from at least the 4th century BC to the middle of the 11th century AD. Wikipedia",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Kyauktan,"Kyauktan Township is a township of Yangon Region, located in the southern section of the region. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Keng Tung,"Kengtung is a town in Shan State, Myanmar. It is the principal town of Kengtung Township. Kengtung is located on the National Highway 4 and at the AH2 and AH3 of the Asian Highway. Wikipedia",yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Taungoo,"Taungoo is a district-level city in the Bago Region of Myanmar, 220 km from Yangon, towards the north-eastern end of the division, with mountain ranges to the east and west. The main industry is in forestry products, with teak and other hardwoods extracted from the mountains. The city is known for its areca palms, to the extent that a Burmese proverb for unexpected good fortune is equated to a ""betel lover winning a trip to Taungoo"".
The city is famous in Burmese history for the Toungoo dynasty which ruled the country for over 200 years between the 16th and 18th centuries. Taungoo was the capital of Burma in 1510–1539 and 1551–1552.
Kaytumadi new city is the central command of the southern command division region of Armed Forces. Hanthawaddy United Football Club is based in Taungoo. Wikipedia",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Pakokku,"Pakokku is a largest city in the Magway Region in Myanmar, also known as Burma. It is situated about 30 km north-east of Bagan on the Irrawaddy River. It is the administration seat of Pakokku Township, Pakokku District and Gangaw District. Pakokku Bridge is part of the India–Myanmar–Thailand Trilateral Highway and is the longest bridge in Myanmar.It is home of the Pakokku airport.
The city is the location of Computer University, Pakokku, Pakokku Education College, Technological University, Pakokku, and Pakokku University. Thiho Shin Pagoda, Shwe Ku Pagoda, Shwe Mothtaw Pagoda, Shwe Tant Tit, and Phaung Taw Oo Pagoda are famous pagodas which locate at Pakokku. Irrawaddy Bridge is the longest bridge in Myanmar. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Pindaya,"Pindaya is a town in the Shan State of Burma. It is located in the west of the state in Pindaya Township in Taunggyi District. Mainly famous for its limestone caves called Pindaya Caves where thousands of Buddha images have been consecrated for worship over the centuries, it is also one of the towns that host an itinerant market every fifth day. Wikipedia",yes,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Botahtaung,"Botataung Township is an area of Yangon, Myanmar. Named after the Botahtaung Pagoda, the township consists of ten wards, and shares borders with Pazundaung Township is in the north and the east, Seikkan Township and Yangon River in the south, Kyauktada Township in the west and Mingala Taungnyunt township in the north.
The township has five primary schools, two middle schools, six high schools and a university. The township is home to three public and three private hospitals, including East Yangon General Hospital, one of the major hospitals in Yangon. One of the country's two Burmese language dailies Kyemon, is based out of here.
In October 2012, Pearl Land Company won a rental bid from the Myanma Port Authority to redevelop the Botahtaung jetty into a recreation area with hotels. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Thanlyin,"Thanlyin is a major port city of Myanmar, located across Bago River from the city of Yangon. Thanlyin Township comprises 17 quarters and 28 village tracts. It is home to the largest port in the country, Thilawa port. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Myingyan,"Myingyan is a city and district in the Mandalay Division of central Myanmar, previously, it was a district in the Meiktila Division of Upper Burma. It is currently the capital of Myingyan Township and lies along the National Highway 2. As of 2014, the city had a population of 276,096 and the district had 1,055,957. It lies in the valley of the Ayeyarwady River, to the south of Mandalay, on the east bank of the river. The area around the town is flat, especially to the north and along the banks of the Ayeyarwady. Inland the country rises in gently undulating slopes. The most noticeable feature is Popa Hill, an extinct volcano, to the south-east. The highest peak is 4,962 ft. above sea-level. The climate is dry, with high south winds from March until September. The annual rainfall averages about 35 in. The temperature varies between 106 and 70 Fahrenheit. The ordinary crops are millet, sesame, cotton, maize, rice and a great variety of peas and beans. There are no forests, but a great deal of low scrubland. Myingyan is the head of the branch railway to Thazi and the main line between Yangon and Mandalay. Wikipedia",yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Kala-ywa,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Tachileik,"Tachileik, is a border town in the Shan State of eastern Myanmar. It is the administrative seat of Tachileik Township and Tachileik District and most populated city in eastern Shan State with 51,553 residents per 2014 census count, ahead of Kyaing Tong, but only 4th statewide. Wikipedia",yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Win Sein,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Pyin Oo Lwin,"Pyin Oo Lwin or Pyin U Lwin, formerly and colloquially referred to as Maymyo, is a scenic hill town in Mandalay Region, Myanmar, some 67 kilometers east of Mandalay, and at an elevation of 1,070 meters. The town was estimated to have a population of around 255,000 in 2014. Pyin Oo Lwin was in Shan State and after British, the town was put into the Mandalay Region along with Mogok. Wikipedia",yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Popa,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Kyaukme,"Kyaukme is a town in northern Shan State of Burma. It is situated on the Mandalay - Lashio road, after Pyin Oo Lwin and Nawnghkio, and before Hsipaw, on what is now the Mandalay - Muse road, part of the Asian Highway route 14. It is also connected to Momeik in the Shweli River valley and Mogok with its ruby mines. Kyaukme can be reached by train on the Mandalay-Lashio railway line. Wikipedia",yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Kyaukse,"Kyaukse is town and capital of Kyaukse District in Mandalay Region, Myanmar. Lying on the Zawgyi River, 25 miles south of Mandalay, it is served by the Mandalay-Yangon railway. The first Myanmar probably settled in the area about 800, and local 12th- and 13th-century inscriptions refer to Kyaukse as “the first home”.
Kyaukse is famous for the Kyaukse elephant dance festival, and for being the home town of former dictator Senior General Than Shwe. The town’s industrial zone is one of more than 30 across the country. Wikipedia",yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Minhla,"Minhla is a town in Thayet District, Magway Region, of central Myanmar, on the right bank of the Irrawaddy. It is the administrative seat of Minhla Township. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Kyauk Myaung,"Kyaukmyaung is a town in Sagaing Division, Myanmar. It is situated 46 miles north of Mandalay on the west bank of the River Irrawaddy, and 17 miles east of Shwebo by road. It marks the end of the third defile of the Irrawaddy.
Kyaukmyaung is a pottery village where the majority of the 15,000 residents who live there participate in the San Oh, or pottery, industry in some way. Kyaukmyaung is home to the only four large scale glaze factories in upper Myanmar. The largest is Nweyein. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Pa Khan Gyi,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Mahamuni,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Danubyu,"Danubyu is a town in the Ayeyarwady Division of south-west Myanmar, located on the west bank of the Ayeyarwaddy River in the Ayeyarwaddy Delta. It is the seat of the Danubyu Township in the Maubin District. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Banmauk,"Banmauk or Bamauk is a town in the Sagaing Division in Burma. It is connected by road to Pinlebu which links with Phaungbyin and Kawlin. The township is home to the Shan, Kadu and Kanan ethnic minorities, and the region has witnessed fighting between the Communists and the government troops. There is a famous mount called Santlon. Santlon is Shan Language. It means ""Great Elephant"". Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Paung,Paung is a town in the Mon State of south-east Myanmar. Wikipedia,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Ngwesaung,"Ngwesaung is a beach resort located 48 km west of Pathein, Ayeyarwady Region, Myanmar. The beach is 5 hours drive, with no traffic, away from the principal city of Yangon, and an airport is in the works. Buses leave at 6am & 9:30pm from in front of the Yangon Central Railway Station. Opened in March 2000, Ngwe Saung is newer than nearby and more popular Chaungtha Beach, and is designed to attract people with larger holiday budgets. Wikipedia",no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Myanmar,Thandwe,"Thandwe is a town and major seaport in Rakhine State, the westernmost part of Myanmar. Thandwe is very ancient, and is said to have been at one time the capital of Rakhine State, then called Arakan. The district has an area of 3,784 square miles. The area is mountainous, and spurs of the Arakan Mountains reach the coast. Some of the peaks in the north are over 4,000 feet high. The streams are only mountain torrents to within a few miles of the coast; the mouth of the Khwa forms a good anchorage for small boats. The rocks in the Arakan Range and its spurs are metamorphic, and include clay, slates, ironstone and indurated sandstone; towards the south, ironstone, trap and rocks of basaltic character are common; veins of steatite and white fibrous quartz are also found. Between 1961 and 1990, the mean annual rainfall was 5,323 millimetres. Except for a few acres of tobacco, all of the cultivation is rice. Wikipedia",no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
